500.0	0.10605650563256844	0.1173915145976712	0.11209969555549348
539.0781563126252	0.06725256327506357	0.11580696036635281	0.10993756329830931
578.1563126252505	0.03849739223774403	0.12826928909377822	0.12238204840399529
617.2344689378758	0.024247219242084433	0.15319032274304784	0.14792298123277536
656.312625250501	0.027924864014502865	0.18607929746923504	0.1817802639802902
695.3907815631262	0.04839760445228133	0.22152343249563955	0.21815089072042823
734.4689378757515	0.08050970712424597	0.2554597143981011	0.2527619108097129
773.5470941883768	0.11815952845476718	0.28578169046016155	0.28348443148518315
812.625250501002	0.15657080287855907	0.311823619979262	0.3097127992522708
851.7034068136272	0.19284622209759839	0.33369455243755014	0.3316270878432785
890.7815631262525	0.22559166179070464	0.35182914032217705	0.34971834807791
929.8597194388778	0.2543620565552228	0.3667513866770899	0.36454925269273847
968.937875751503	0.2792282553187048	0.3789686747287866	0.3766518219975018
1008.0160320641282	0.3005042384098565	0.38893222027918906	0.3864922483228636
1047.0941883767537	0.3185941560072989	0.39702790247349956	0.3944651381918157
1086.1723446893789	0.3339135793387005	0.40357958103781355	0.400899165287532
1125.250501002004	0.3468525875671673	0.408856665731883	0.4060661530243985
1164.3286573146293	0.35776104475236087	0.41308240493946985	0.4101903185147534
1203.4068136272545	0.3669450314398545	0.41644153051881183	0.4134565130504921
1242.4849699398799	0.37466851710222854	0.41908684978385363	0.4160171826214596
1281.563126252505	0.3811572194523668	0.4211447657395594	0.41799811453127755
1320.6412825651303	0.3866031340582874	0.4227198450522651	0.41950314297306135
1359.7194388777557	0.3911690208123391	0.4238985847966897	0.4206179979646655
1398.797595190381	0.3949925416558583	0.4247525196411974	0.42141346016841197
1437.875751503006	0.3981899440538483	0.42534078949351073	0.4219479547181661
1476.9539078156313	0.40085927820308204	0.4257122652701725	0.42226968998384073
1516.0320641282565	0.40308317629070295	0.4259073112651385	0.42241842498775706
1555.110220440882	0.4049312369140032	0.42595924727004686	0.42242693195427766
1594.188376753507	0.4064620608949727	0.4258955616767193	0.42232220733795245
1633.2665330661323	0.407724982890169	0.4257389175291043	0.42212647463525726
1672.3446893787577	0.40876153950908783	0.4255079862051805	0.4218580144986807
1711.422845691383	0.40960671046265595	0.42521813757281535	0.42153185151322575
1750.5010020040081	0.4102899651141937	0.42488201070512777	0.4211603220298676
1789.5791583166333	0.4108361429014353	0.4245099853090968	0.420753543385496
1828.6573146292585	0.4112661925029356	0.4241105707384719	0.42031980146107845
1867.735470941884	0.41159779132910324	0.4236907266731076	0.41986587064775216
1906.8136272545091	0.4118458638869675	0.4232561271106036	0.4193972777588133
1945.8917835671343	0.41202301481738984	0.4228113772173606	0.41891851932108415
1984.9699398797597	0.4121398901489699	0.4223601910900725	0.4184332404286707
2024.048096192385	0.41220547887948494	0.42190553794237906	0.4179443832457051
2063.12625250501	0.4122273662179591	0.421449764285014	0.41745431327548455
2102.2044088176353	0.41221194835143093	0.42099469849023025	0.4169649288531263
2141.2825651302605	0.4121646145044242	0.4205417395331455	0.4164777518705729
2180.3607214428857	0.4120898954671528	0.42009192450334865	0.4159939890330266
2219.4388777555114	0.41199157349916415	0.41964596606790994	0.41551455368448187
2258.517034068136	0.4118727543014107	0.41920426016001633	0.4150400583602002
2297.595190380762	0.41173592042226526	0.4187668871726626	0.4145708222622922
2336.673346693387	0.41158300671747333	0.4183336527361431	0.41410695817002224
2375.751503006012	0.4114155402864454	0.41790421137253636	0.41364857508758396
2414.8296593186374	0.4112348513125005	0.41747827050058556	0.41319604678269617
2453.9078156312626	0.4110422932709975	0.41705579545788474	0.4127501925895266
2492.985971943888	0.4108393487917097	0.416637074214254	0.41231217403100795
2532.064128256513	0.410627493909556	0.4162225098970447	0.4118829960229164
2571.1422845691386	0.41040778126556215	0.4158121183165897	0.4114627127162078
2610.220440881764	0.41018026364300175	0.41540488639770334	0.41104968295093863
2649.298597194389	0.4099435398754301	0.41499831045299856	0.4106403536747941
2688.376753507014	0.4096947689210123	0.41458847866757864	0.41022995455668326
2727.4549098196394	0.4094303961981349	0.41417092722661025	0.4098141512429438
2766.5330661322646	0.4091475727807964	0.4137422025157482	0.4093912450657647
2805.61122244489	0.4088459095283958	0.4133017059502693	0.4089641232700356
2844.6893787575154	0.4085289341413885	0.4128531328003523	0.4085410465273325
2883.7675350701406	0.4082045437028582	0.41240477503396383	0.40813460197591117
2922.845691382766	0.40788393901828396	0.41196819958607106	0.4077587011631201
2961.923847695391	0.40757896295441787	0.411555293229816	0.4074241891563713
3001.0020040080162	0.40729832068092	0.4111742446107644	0.4071342177101046
3040.0801603206414	0.4070436537379677	0.41082552163305647	0.40688080660515785
3079.1583166332666	0.40680669034950917	0.410499116609316	0.4066438558222857
3118.236472945892	0.40656858430629406	0.4101741661104182	0.40639330359706327
3157.314629258517	0.4063020812086094	0.409821522564961	0.4060943166427149
3196.3927855711427	0.4059764357538323	0.4094091010630558	0.40571459195510684
3235.470941883768	0.40556425377696537	0.4089090661358289	0.40523227383597704
3274.549098196393	0.40504886309979043	0.40830537516733545	0.4046427813108217
3313.6272545090183	0.4044305756733806	0.4075999955114642	0.40396301423324854
3352.7054108216435	0.4037303320749988	0.4068162892920204	0.4032318800405113
3391.7835671342687	0.40298966602408987	0.4059985492819911	0.4025067357370839
3430.861723446894	0.4022665865948845	0.4052073601708937	0.40185605380511447
3469.9398797595195	0.40162773071347474	0.4045112314065262	0.40134929690086946
3509.0180360721447	0.4011378705838277	0.40397568214021623	0.401045532013529
3548.09619238477	0.40084844852091744	0.40365153290585404	0.40098263397579464
